timestamp,1557795137060,dataType,AppUsageEventEntity,name,Samsung Experience 홈,packageName,com.sec.android.app.launcher,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795138558,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795142616,dataType,AppUsageEventEntity,name,Samsung Experience 홈,packageName,com.sec.android.app.launcher,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795142649,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795142929,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795142937,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795142956,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795142982,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795146802,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795146811,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795147276,dataType,AppUsageEventEntity,name,Samsung Pass 자동 완성,packageName,com.samsung.android.samsungpassautofill,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
